model|shuffle|time|usedCC|genCC|lmax|algorithm|solver|difficulty|result
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|335.12176275253296|1|44|1|pqx|Sat4j|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|664.4705891609192|45|45|1|qx|Sat4j|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|658.4072976112366|1|44|1|pqx|Sat4j|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|6.949127197265625|45|45|0|qx|Sat4j|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|333.58873200416565|45|45|0|qx|Sat4j|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|658.4151837825775|45|45|0|qx|Sat4j|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.07973647117614746|45|45|4|qx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.11393380165100098|7|98|4|pqx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.29842519760131836|45|45|4|qx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.26512908935546875|19|98|4|pqx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.5143246650695801|45|45|4|qx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.45662689208984375|22|98|4|pqx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.07723784446716309|45|45|3|qx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.11338067054748535|4|73|3|pqx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.3040611743927002|45|45|3|qx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.2892787456512451|18|73|3|pqx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.5270905494689941|45|45|3|qx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.4616405963897705|16|73|3|pqx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.07204914093017578|45|45|2|qx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.1247556209564209|3|58|2|pqx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.294205904006958|45|45|2|qx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.32784509658813477|9|58|2|pqx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.5223634243011475|45|45|2|qx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.525897741317749|11|58|2|pqx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.06793785095214844|45|45|1|qx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.1503596305847168|1|44|1|pqx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.2862856388092041|45|45|1|qx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.44256091117858887|1|44|1|pqx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.5033178329467773|45|45|1|qx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.7794115543365479|1|44|1|pqx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.06665229797363281|45|45|0|qx|Glucose3|0|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.27207350730895996|45|45|0|qx|Glucose3|50|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-1.prod|0.4896566867828369|45|45|0|qx|Glucose3|100|[(1743, [1003]), (1738, [1008]), (1736, [1005]), (1733, [1002]), (1730, [1006]), (1722, [1007]), (1709, [1001]), (1704, [1004])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|6.805352449417114|44|44|4|qx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|3.564460277557373|24|88|4|pqx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|327.6136791706085|44|44|4|qx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|167.13515663146973|19|88|4|pqx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|645.8402345180511|44|44|4|qx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|335.65266013145447|23|88|4|pqx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|6.825444459915161|44|44|3|qx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|4.179131746292114|15|71|3|pqx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|325.32057523727417|44|44|3|qx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|198.54767441749573|17|71|3|pqx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|644.3199300765991|44|44|3|qx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|388.20760846138|18|71|3|pqx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|6.75521183013916|44|44|2|qx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|4.857204437255859|11|55|2|pqx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|327.38868379592896|44|44|2|qx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|231.98788166046143|12|55|2|pqx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|647.3156704902649|44|44|2|qx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|461.3620984554291|10|55|2|pqx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|6.73903226852417|44|44|1|qx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|6.841219186782837|1|43|1|pqx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|329.2424352169037|44|44|1|qx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|326.53345704078674|1|43|1|pqx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|650.5844938755035|44|44|1|qx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|645.9198870658875|1|43|1|pqx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|6.797138452529907|44|44|0|qx|Sat4j|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|326.0840485095978|44|44|0|qx|Sat4j|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|645.9736235141754|44|44|0|qx|Sat4j|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.0790247917175293|44|44|4|qx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.10183858871459961|6|88|4|pqx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.28486013412475586|44|44|4|qx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.28626585006713867|23|88|4|pqx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.4886817932128906|44|44|4|qx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.4494900703430176|25|88|4|pqx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.08441758155822754|44|44|3|qx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.1076352596282959|7|71|3|pqx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.2839663028717041|44|44|3|qx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.30928564071655273|17|71|3|pqx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.48569273948669434|44|44|3|qx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.49984264373779297|17|71|3|pqx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.07042241096496582|44|44|2|qx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.11624431610107422|3|55|2|pqx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.27544665336608887|44|44|2|qx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.3159952163696289|12|55|2|pqx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.4841940402984619|44|44|2|qx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.5133600234985352|11|55|2|pqx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.06637144088745117|44|44|1|qx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.15001678466796875|1|43|1|pqx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.2738785743713379|44|44|1|qx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.4350931644439697|1|43|1|pqx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.4968240261077881|44|44|1|qx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.7093374729156494|1|43|1|pqx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.06460380554199219|44|44|0|qx|Glucose3|0|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.26370882987976074|44|44|0|qx|Glucose3|50|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_8.cnf|./cnf/bench/prod-8-2.prod|0.4686594009399414|44|44|0|qx|Glucose3|100|[(1750, [1003]), (1745, [1005]), (1737, [1002]), (1732, [1008]), (1730, [1006]), (1721, [1007]), (1719, [1004]), (1704, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|1.6906654834747314|11|11|4|qx|Sat4j|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|1.0263938903808594|2|24|4|pqx|Sat4j|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|80.89695405960083|11|11|4|qx|Sat4j|50|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|47.30970525741577|5|24|4|pqx|Sat4j|50|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|161.37940049171448|11|11|4|qx|Sat4j|100|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|95.0656909942627|5|24|4|pqx|Sat4j|100|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|1.6744511127471924|11|11|3|qx|Sat4j|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|1.1989398002624512|4|17|3|pqx|Sat4j|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|82.9845118522644|11|11|3|qx|Sat4j|50|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|57.92548227310181|4|17|3|pqx|Sat4j|50|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|161.91460275650024|11|11|3|qx|Sat4j|100|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|117.13855385780334|3|17|3|pqx|Sat4j|100|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|1.6924400329589844|11|11|2|qx|Sat4j|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|1.443591833114624|3|14|2|pqx|Sat4j|0|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|82.89755606651306|11|11|2|qx|Sat4j|50|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|69.15275168418884|3|14|2|pqx|Sat4j|50|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
./cnf/bench/model_4.cnf|./cnf/bench/prod-4-0.prod|161.29736280441284|11|11|2|qx|Sat4j|100|[(1734, [1004]), (1733, [1003]), (1732, [1002]), (1731, [1001])]
